1400 0.65 3
1400 0.65 3
1400 0.65 3
1400 0.65 3
1400 0.65 4
1400 0.7 3
1400 0.7 3
1400 0.7 4
1400 0.7 3
1400 0.7 3
1400 0.7 3
1400 0.7 3
1400 0.7 2
1400 0.7 3
1400 0.7 3
1400 0.75 3
1400 0.75 2
1400 0.75 2
1400 0.75 3
1400 0.75 3
1400 0.75 3
1400 0.75 2
1400 0.75 3
1400 0.75 3
1400 0.75 3
1400 0.8 2
1400 0.8 3
1400 0.8 2
1400 0.8 2
1400 0.8 2
1400 0.8 3
1400 0.8 2
1400 0.8 2
1400 0.8 3
1400 0.8 2
1400 0.85 2
1400 0.85 2
1400 0.85 2
1400 0.85 2
1400 0.85 2
1400 0.85 2
1400 0.85 2
1400 0.85 2
1400 0.85 2
1400 0.85 2
1400 0.9 1
1400 0.9 1
1400 0.9 2
1400 0.9 2
1400 0.9 1
1400 0.9 2
1400 0.9 2
1400 0.9 2
1400 0.9 2
1400 0.9 1
1400 0.95 1
1400 0.95 1
1400 0.95 1
1400 0.95 1
1400 0.95 1
1400 0.95 1
1400 0.95 1
1400 0.95 1
1400 0.95 1
1400 0.95 1
1500 0.05 80
1500 0.05 86
1500 0.05 88
1500 0.05 84
1500 0.05 82
1500 0.05 85
1500 0.05 79
1500 0.05 86
1500 0.05 82
1500 0.05 83
1500 0.1 39
1500 0.1 37
1500 0.1 38
1500 0.1 37
1500 0.1 40
1500 0.1 36
1500 0.1 36
1500 0.1 38
1500 0.1 39
1500 0.1 35
1500 0.15 21
1500 0.15 22
1500 0.15 23
1500 0.15 21
1500 0.15 21
1500 0.15 24
1500 0.15 24
1500 0.15 22
1500 0.15 22
1500 0.15 24
1500 0.2 17
1500 0.2 17
1500 0.2 17
1500 0.2 17
1500 0.2 17
1500 0.2 17
1500 0.2 17
1500 0.2 17
1500 0.2 15
1500 0.2 17
1500 0.25 13
1500 0.25 12
1500 0.25 12
1500 0.25 13
1500 0.25 13
1500 0.25 12
1500 0.25 12
1500 0.25 13
1500 0.25 12
1500 0.25 13
1500 0.3 10
1500 0.3 10
1500 0.3 10
1500 0.3 10
1500 0.3 9
1500 0.3 9
1500 0.3 10
1500 0.3 10
1500 0.3 10
1500 0.3 11
1500 0.35 8
1500 0.35 9
1500 0.35 8
1500 0.35 8
1500 0.35 8
1500 0.35 7
1500 0.35 8
1500 0.35 7
1500 0.35 9
1500 0.35 8
1500 0.4 7
1500 0.4 6
1500 0.4 7
1500 0.4 6
1500 0.4 7
1500 0.4 8
1500 0.4 7
1500 0.4 6
1500 0.4 7
1500 0.4 6
1500 0.45 6
1500 0.45 6
1500 0.45 6
1500 0.45 6
1500 0.45 5
1500 0.45 5
1500 0.45 6
1500 0.45 5
1500 0.45 6
1500 0.45 5
1500 0.5 5
1500 0.5 5
1500 0.5 5
1500 0.5 4
1500 0.5 5
1500 0.5 5
1500 0.5 5
1500 0.5 5
1500 0.5 4
1500 0.5 5
1500 0.55 5
1500 0.55 4
1500 0.55 4
1500 0.55 4
1500 0.55 5
1500 0.55 4
1500 0.55 4
1500 0.55 5
1500 0.55 4
1500 0.55 4
1500 0.6 4
1500 0.6 4
1500 0.6 4
1500 0.6 4
1500 0.6 4
1500 0.6 4
1500 0.6 3
1500 0.6 4
1500 0.6 4
1500 0.6 4
1500 0.65 3
1500 0.65 4
1500 0.65 3
1500 0.65 3
1500 0.65 3
1500 0.65 3
1500 0.65 3
1500 0.65 4
1500 0.65 3
1500 0.65 4
1500 0.7 3
1500 0.7 3
1500 0.7 3
1500 0.7 4
1500 0.7 3
1500 0.7 3
1500 0.7 3
1500 0.7 3
1500 0.7 3
1500 0.7 3
1500 0.75 2
1500 0.75 3
1500 0.75 3
1500 0.75 3
1500 0.75 3
1500 0.75 3
1500 0.75 2
1500 0.75 3
1500 0.75 2
1500 0.75 2
1500 0.8 3
1500 0.8 2
1500 0.8 2
1500 0.8 3
1500 0.8 2
1500 0.8 3
1500 0.8 3
1500 0.8 2
1500 0.8 2
1500 0.8 2
1500 0.85 2
1500 0.85 2
1500 0.85 2
1500 0.85 3
1500 0.85 2
1500 0.85 2
1500 0.85 2
1500 0.85 2
1500 0.85 2
1500 0.85 2
1500 0.9 2
1500 0.9 2
1500 0.9 2
1500 0.9 1
1500 0.9 1
1500 0.9 2
1500 0.9 2
1500 0.9 2
1500 0.9 2
1500 0.9 1
1500 0.95 1
